time_s,baseline_g,auto_g,saved_g,saved_pct,alpha
1789200.0,2492.11,871.53,1620.58,65.03,0.6
1792800.0,10311.13,3510.12,6801.01,65.96,0.4
1796400.0,3881.85,2071.94,1809.91,46.62,0.7
1800000.0,6366.1,3587.78,2778.32,43.64,0.7
1803600.0,3667.57,634.63,3032.93,82.7,0.1
1807200.0,6212.38,3920.08,2292.3,36.9,0.6
1810800.0,2795.12,858.92,1936.2,69.27,0.5
1814400.0,3452.13,1689.68,1762.46,51.05,0.6
1818000.0,7133.72,3507.9,3625.82,50.83,0.6
1821600.0,3806.48,777.43,3029.05,79.58,0.4
1825200.0,2393.07,1982.94,410.13,17.14,0.8
1828800.0,450.13,261.21,188.92,41.97,0.4
1832400.0,4555.12,3923.1,632.02,13.87,0.1
1836000.0,1692.81,633.46,1059.35,62.58,0.5
1839600.0,4350.75,3176.6,1174.15,26.99,0.8
1843200.0,5789.38,4876.95,912.42,15.76,0.7
1846800.0,4745.02,2650.02,2095.01,44.15,0.5
1850400.0,6057.91,3125.49,2932.42,48.41,0.7
1854000.0,1865.15,1860.26,4.9,0.26,0.1
1857600.0,3210.0,1825.32,1384.68,43.14,0.7
1861200.0,4286.15,2316.51,1969.64,45.95,0.8
1864800.0,5858.43,2463.96,3394.47,57.94,0.6
1868400.0,1651.26,794.25,857.02,51.9,0.9
1872000.0,4298.34,2010.59,2287.75,53.22,0.5
1875600.0,6179.04,2293.7,3885.34,62.88,0.4
1879200.0,3806.88,1569.14,2237.74,58.78,0.5
1882800.0,1103.46,364.91,738.55,66.93,0.5
1886400.0,1175.63,208.69,966.94,82.25,0.5
1890000.0,2161.92,1488.81,673.1,31.13,0.4
1893600.0,3456.79,1064.77,2392.02,69.2,0.4
1897200.0,2777.84,1555.42,1222.42,44.01,0.7
1900800.0,2847.34,1556.68,1290.67,45.33,0.1
1904400.0,4780.13,3029.03,1751.1,36.63,0.7
1908000.0,5074.78,1144.19,3930.59,77.45,0.5
1911600.0,4893.62,1891.33,3002.3,61.35,0.5
1915200.0,4238.97,1188.78,3050.19,71.96,0.5
1918800.0,5166.12,4038.04,1128.09,21.84,0.7
1922400.0,6525.96,5126.17,1399.79,21.45,0.7
1926000.0,4574.47,3062.7,1511.76,33.05,0.5
1929600.0,3432.21,2409.05,1023.16,29.81,0.7
1933200.0,3128.95,1780.43,1348.52,43.1,0.6
1936800.0,3647.49,1605.29,2042.2,55.99,0.5
1940400.0,9393.53,6715.99,2677.54,28.5,0.5
1944000.0,4461.26,1529.06,2932.2,65.73,0.4
1947600.0,1986.0,680.26,1305.74,65.75,0.5
1951200.0,538.99,279.75,259.24,48.1,0.6
1954800.0,2357.04,906.61,1450.43,61.54,0.6
1958400.0,10345.84,3178.58,7167.27,69.28,0.6
1962000.0,8486.36,2426.66,6059.7,71.41,0.6
1965600.0,6562.01,3776.78,2785.23,42.44,0.5
1969200.0,8480.53,2760.32,5720.21,67.45,0.5
1972800.0,1033.22,400.75,632.47,61.21,0.4
1976400.0,3404.62,1010.06,2394.56,70.33,0.7
1980000.0,945.02,584.71,360.31,38.13,0.4
1983600.0,921.55,525.06,396.48,43.02,0.2
1987200.0,2313.84,979.96,1333.89,57.65,0.5
1990800.0,3221.17,1419.73,1801.44,55.93,0.4
1994400.0,749.15,536.96,212.2,28.32,0.2
1998000.0,5813.15,3416.86,2396.29,41.22,0.5
2001600.0,1552.86,144.65,1408.21,90.68,0.7
2005200.0,3922.24,3063.66,858.58,21.89,0.4
2008800.0,2039.22,1487.83,551.39,27.04,0.7
2012400.0,1691.94,524.3,1167.64,69.01,0.5
2016000.0,2717.36,1659.73,1057.64,38.92,0.5
2019600.0,587.26,393.98,193.28,32.91,0.8
2023200.0,1746.82,1377.12,369.7,21.16,0.2
2026800.0,2789.69,1540.08,1249.61,44.79,0.5
2030400.0,5564.76,2944.89,2619.87,47.08,0.4
2034000.0,3221.75,1522.81,1698.94,52.73,0.5
2037600.0,2153.19,1140.73,1012.46,47.02,0.5
2041200.0,8974.11,3181.55,5792.56,64.55,0.6
2044800.0,1321.06,833.24,487.82,36.93,0.6
2048400.0,3973.5,1386.62,2586.88,65.1,0.7
2052000.0,3178.64,1590.18,1588.46,49.97,0.4
2055600.0,6573.16,851.59,5721.57,87.04,0.5
2059200.0,10711.51,6977.66,3733.86,34.86,0.6
2062800.0,5874.88,1071.83,4803.04,81.76,0.5
2066400.0,1455.91,374.15,1081.75,74.3,0.4
2070000.0,391.03,143.78,247.25,63.23,0.2
2073600.0,2344.99,359.6,1985.39,84.67,0.5
2077200.0,381.21,381.21,0.0,0.0,0.0
2080800.0,1837.5,1168.45,669.05,36.41,0.2
2084400.0,1892.64,816.75,1075.88,56.85,0.4
2088000.0,1823.0,1217.77,605.23,33.2,0.5
2091600.0,3131.32,2596.89,534.43,17.07,0.2
2095200.0,3550.95,1219.46,2331.49,65.66,0.6
2098800.0,3602.78,2301.23,1301.54,36.13,0.4
2102400.0,6220.11,2853.2,3366.91,54.13,0.5
2106000.0,2517.65,1877.68,639.97,25.42,0.7
2109600.0,1855.67,578.17,1277.51,68.84,0.6
2113200.0,1365.55,762.9,602.65,44.13,0.7
2116800.0,686.42,537.34,149.08,21.72,0.7
2120400.0,4874.99,3796.58,1078.41,22.12,0.7
2124000.0,2229.38,526.22,1703.16,76.4,0.7
2127600.0,3342.51,1162.18,2180.33,65.23,0.7
2131200.0,3754.86,1330.59,2424.28,64.56,0.6
2134800.0,3444.23,870.8,2573.43,74.72,0.8
2138400.0,3877.3,1901.84,1975.46,50.95,0.6
2142000.0,3620.41,1281.93,2338.48,64.59,0.6
2145600.0,3484.95,1456.97,2027.98,58.19,0.4
2149200.0,4234.29,1449.09,2785.2,65.78,0.1
2152800.0,2354.02,905.87,1448.16,61.52,0.4
2156400.0,73.28,54.29,18.99,25.91,0.1
2160000.0,302.22,209.91,92.31,30.54,0.1
2163600.0,1690.7,1391.19,299.51,17.72,0.1
2167200.0,2529.77,792.88,1736.89,68.66,0.5
2170800.0,4521.06,1430.99,3090.07,68.35,0.4
2174400.0,471.23,232.37,238.86,50.69,0.1
2178000.0,2409.51,2179.45,230.06,9.55,0.8
2181600.0,3248.56,3151.58,96.98,2.99,0.4
2185200.0,4140.47,950.22,3190.25,77.05,0.6
2188800.0,4444.91,3349.7,1095.21,24.64,0.5
2192400.0,3180.64,2240.98,939.66,29.54,0.7
2196000.0,3261.2,2401.9,859.3,26.35,0.9
2199600.0,5030.49,2577.3,2453.19,48.77,0.4
2203200.0,6846.02,3638.49,3207.53,46.85,0.7
2206800.0,1209.38,642.74,566.64,46.85,0.5
2210400.0,4906.63,2536.55,2370.08,48.3,0.8
2214000.0,3218.11,1779.18,1438.93,44.71,0.7
2217600.0,4118.92,203.97,3914.95,95.05,0.4
2221200.0,1236.11,772.62,463.49,37.5,0.5
2224800.0,3010.74,1396.14,1614.6,53.63,0.4
2228400.0,3477.69,1825.05,1652.64,47.52,0.4
2232000.0,3331.74,788.84,2542.9,76.32,0.4
2235600.0,3867.09,512.92,3354.16,86.74,0.4
2239200.0,4820.16,2363.56,2456.59,50.97,0.5
2242800.0,5801.36,3520.72,2280.64,39.31,0.5
2246400.0,3343.82,2484.62,859.2,25.7,0.4
2250000.0,1094.15,354.53,739.62,67.6,0.2
2253600.0,2341.08,1651.38,689.69,29.46,0.2
2257200.0,2827.94,1982.55,845.38,29.89,0.8
2260800.0,915.79,250.65,665.14,72.63,0.2
2264400.0,3742.3,1029.1,2713.21,72.5,0.8
2268000.0,943.89,400.07,543.82,57.61,0.4
2271600.0,5117.23,3596.98,1520.24,29.71,0.5
2275200.0,5664.1,4138.63,1525.48,26.93,0.4
2278800.0,4463.65,2332.7,2130.95,47.74,0.4
2282400.0,4434.65,3482.79,951.85,21.46,0.5
2286000.0,1154.66,472.91,681.75,59.04,0.5
2289600.0,2234.35,854.71,1379.64,61.75,0.7
2293200.0,1962.19,692.39,1269.79,64.71,0.4
2296800.0,2168.07,1477.32,690.75,31.86,0.7
2300400.0,7041.09,2687.48,4353.61,61.83,0.7
2304000.0,7258.97,3181.8,4077.18,56.17,0.5
2307600.0,3925.96,1494.9,2431.06,61.92,0.6
2311200.0,5314.56,2427.53,2887.02,54.32,0.5
2314800.0,4209.57,1108.66,3100.91,73.66,0.4
2318400.0,2256.74,1215.71,1041.02,46.13,0.4
2322000.0,5642.35,2494.43,3147.92,55.79,0.4
2325600.0,3390.98,327.9,3063.08,90.33,0.4
2329200.0,1103.25,305.0,798.24,72.35,0.6
2332800.0,2664.37,1389.91,1274.46,47.83,0.4
2336400.0,4270.13,2576.52,1693.62,39.66,0.7
2340000.0,3023.52,1731.59,1291.92,42.73,0.4
2343600.0,1763.07,465.47,1297.6,73.6,0.4
2347200.0,4009.62,2394.79,1614.82,40.27,0.3
2350800.0,1782.49,66.36,1716.13,96.28,0.5
2354400.0,2370.14,455.25,1914.89,80.79,0.6
2358000.0,2223.01,1322.59,900.42,40.5,0.3
2361600.0,4175.74,2627.77,1547.97,37.07,0.5
2365200.0,6626.2,3900.76,2725.44,41.13,0.3
2368800.0,1234.35,879.64,354.71,28.74,0.4
2372400.0,1495.63,335.34,1160.28,77.58,0.5
2376000.0,1335.33,527.34,807.99,60.51,0.6
2379600.0,1336.23,1266.46,69.77,5.22,0.4
2383200.0,4292.16,1750.19,2541.98,59.22,0.8
2386800.0,4665.22,1478.8,3186.42,68.3,0.4
2390400.0,2437.93,1079.47,1358.46,55.72,0.7
2394000.0,3346.17,1363.62,1982.55,59.25,0.7
2397600.0,5119.54,2147.02,2972.52,58.06,0.4
2401200.0,5364.3,1940.14,3424.16,63.83,0.5
2404800.0,5549.2,1735.81,3813.39,68.72,0.4
2408400.0,2070.59,1036.53,1034.06,49.94,0.5
2412000.0,5208.34,1264.63,3943.71,75.72,0.5
2415600.0,3211.12,1389.93,1821.18,56.71,0.3
2419200.0,8314.88,2903.39,5411.49,65.08,0.5
2422800.0,1180.66,885.07,295.6,25.04,0.2
2426400.0,6304.51,2916.67,3387.84,53.74,0.4
2430000.0,1695.78,829.56,866.22,51.08,0.4
2433600.0,2911.73,2024.9,886.83,30.46,0.8
2437200.0,4105.3,3034.49,1070.81,26.08,0.4
2440800.0,3437.48,3425.0,12.48,0.36,0.2
2444400.0,1224.19,110.9,1113.29,90.94,0.5
2448000.0,1821.4,689.63,1131.77,62.14,0.6
2451600.0,3514.2,1924.99,1589.21,45.22,0.5
2455200.0,4503.31,3472.16,1031.16,22.9,0.5
2458800.0,3488.66,2765.27,723.39,20.74,0.4
2462400.0,728.25,169.26,558.99,76.76,0.5
2466000.0,2918.74,304.29,2614.45,89.57,0.4
2469600.0,4832.67,2781.54,2051.13,42.44,0.4
2473200.0,3119.96,2085.04,1034.92,33.17,0.8
2476800.0,6298.3,1137.88,5160.41,81.93,0.4
2480400.0,5504.02,3001.41,2502.61,45.47,0.7
2484000.0,1536.68,269.76,1266.92,82.45,0.9
2487600.0,6310.24,3207.85,3102.39,49.16,0.4
2491200.0,6751.22,2464.33,4286.89,63.5,0.4
2494800.0,4943.94,2134.11,2809.82,56.83,0.5
2498400.0,2783.92,1577.41,1206.51,43.34,0.5
2502000.0,2212.18,957.45,1254.73,56.72,0.5
2505600.0,7238.77,6590.85,647.92,8.95,0.5
2509200.0,3732.23,1057.06,2675.16,71.68,0.3
2512800.0,2412.01,911.97,1500.04,62.19,0.5
2516400.0,5494.96,3792.88,1702.08,30.98,0.4
2520000.0,1000.8,138.24,862.57,86.19,0.1
2523600.0,3003.42,224.14,2779.29,92.54,0.5
2527200.0,2580.79,599.04,1981.76,76.79,0.4
2530800.0,3315.38,3169.0,146.39,4.42,0.5
2534400.0,3267.23,2668.66,598.57,18.32,0.5
2538000.0,2793.24,1637.71,1155.53,41.37,0.9
2541600.0,4397.42,3209.8,1187.62,27.01,0.6
2545200.0,2448.1,856.01,1592.09,65.03,0.7
2548800.0,488.85,474.23,14.62,2.99,0.1
2552400.0,4036.58,2128.13,1908.45,47.28,0.6
2556000.0,3767.62,1735.94,2031.67,53.92,0.5
2559600.0,11548.33,4297.63,7250.7,62.79,0.5
2563200.0,1608.86,663.6,945.26,58.75,0.6
2566800.0,5440.69,2313.37,3127.32,57.48,0.4
2570400.0,5065.56,2180.1,2885.46,56.96,0.6
2574000.0,1639.43,1030.57,608.86,37.14,0.6
2577600.0,146.19,143.94,2.25,1.54,0.1
2581200.0,1355.44,328.68,1026.76,75.75,0.4
2584800.0,6112.33,1840.1,4272.23,69.9,0.4
2588400.0,6101.16,2723.5,3377.66,55.36,0.1
2592000.0,3250.55,2283.22,967.32,29.76,0.7
2595600.0,3047.49,782.68,2264.81,74.32,0.6
2599200.0,6514.55,4760.91,1753.64,26.92,0.7
2602800.0,2595.87,1450.23,1145.65,44.13,0.1
2606400.0,1147.55,152.09,995.46,86.75,0.1
2610000.0,3131.38,2861.47,269.91,8.62,0.6
2613600.0,3837.98,2233.86,1604.12,41.8,0.6
2617200.0,3233.21,2262.15,971.06,30.03,0.5
2620800.0,3211.99,1433.33,1778.66,55.38,0.5
2624400.0,5414.73,3891.99,1522.74,28.12,0.1
2628000.0,880.1,405.72,474.38,53.9,0.4
2631600.0,3042.3,3040.53,1.76,0.06,0.1
2635200.0,2959.1,1118.13,1840.97,62.21,0.6
2638800.0,5044.9,2588.44,2456.46,48.69,0.8
2642400.0,5127.1,2321.36,2805.74,54.72,0.8
2646000.0,3990.92,1077.2,2913.72,73.01,0.7
2649600.0,1834.3,1624.34,209.96,11.45,0.7
2653200.0,6486.68,2494.22,3992.47,61.55,0.4
2656800.0,6549.62,1600.38,4949.23,75.57,0.4
2660400.0,5421.36,3275.06,2146.29,39.59,0.5
2664000.0,7151.47,3335.23,3816.24,53.36,0.7
2667600.0,7363.89,1498.32,5865.58,79.65,0.4
2671200.0,2346.9,1018.86,1328.04,56.59,0.6
2674800.0,151.48,87.72,63.76,42.09,0.7
2678400.0,8875.2,3553.45,5321.75,59.96,0.6
2682000.0,4314.09,1608.71,2705.38,62.71,0.5
2685600.0,2057.49,1636.0,421.49,20.49,0.1
2689200.0,3956.6,1090.77,2865.83,72.43,0.5
2692800.0,850.35,156.23,694.12,81.63,0.1
2696400.0,960.24,63.34,896.9,93.4,0.7
2700000.0,6476.84,4243.82,2233.01,34.48,0.7
2703600.0,2032.74,1457.73,575.01,28.29,0.5
2707200.0,4759.79,2362.85,2396.93,50.36,0.6
2710800.0,1118.59,900.44,218.15,19.5,0.4
2714400.0,4498.99,2659.7,1839.29,40.88,0.7
2718000.0,3820.27,2599.45,1220.82,31.96,0.6
2721600.0,457.95,438.87,19.08,4.17,0.1
2725200.0,619.68,235.64,384.04,61.97,0.5
2728800.0,2735.28,824.97,1910.31,69.84,0.5
2732400.0,6206.43,1245.06,4961.37,79.94,0.6
2736000.0,3977.34,1471.69,2505.64,63.0,0.6
2739600.0,4118.87,950.12,3168.75,76.93,0.7
2743200.0,3644.68,1180.19,2464.49,67.62,0.4
2746800.0,3650.27,1385.26,2265.0,62.05,0.4
2750400.0,1589.99,758.53,831.46,52.29,0.4
2754000.0,4657.17,2300.42,2356.75,50.6,0.5
2757600.0,1945.09,193.22,1751.87,90.07,0.4
2761200.0,6189.28,3356.57,2832.72,45.77,0.5
2764800.0,1082.8,737.32,345.48,31.91,0.6
2768400.0,2809.22,1831.72,977.5,34.8,0.5
2772000.0,7055.6,1292.17,5763.43,81.69,0.5
2775600.0,2171.17,265.55,1905.62,87.77,0.1
2779200.0,3201.21,1162.24,2038.97,63.69,0.5
2782800.0,3323.27,2178.5,1144.78,34.45,0.7
2786400.0,2063.81,878.05,1185.76,57.46,0.5
2790000.0,1502.49,1024.97,477.52,31.78,0.4
2793600.0,3251.56,1186.4,2065.16,63.51,0.5
2797200.0,1934.57,1174.38,760.19,39.3,0.6
2800800.0,257.64,146.47,111.17,43.15,0.5
2804400.0,3756.43,837.87,2918.57,77.7,0.6
2808000.0,2405.06,1964.41,440.65,18.32,0.8
2811600.0,2223.18,1480.98,742.21,33.38,0.6
2815200.0,7608.46,3719.97,3888.49,51.11,0.1
2818800.0,1361.13,477.4,883.73,64.93,0.1
2822400.0,1819.8,741.78,1078.02,59.24,0.4
2826000.0,5244.46,1686.13,3558.33,67.85,0.4
2829600.0,5727.94,3119.57,2608.37,45.54,0.5
2833200.0,1932.48,1163.31,769.17,39.8,0.4
2836800.0,3316.44,831.69,2484.75,74.92,0.4
2840400.0,7335.61,2633.88,4701.73,64.09,0.5
2844000.0,2600.39,285.57,2314.82,89.02,0.4
2847600.0,971.68,78.23,893.45,91.95,0.4
2851200.0,4157.2,2114.31,2042.9,49.14,0.7
2854800.0,3206.76,764.82,2441.94,76.15,0.4
2858400.0,1920.82,703.22,1217.59,63.39,0.5
2862000.0,10799.35,3928.89,6870.45,63.62,0.1
2865600.0,3749.83,1883.04,1866.8,49.78,0.7
2869200.0,2436.86,1772.94,663.92,27.24,0.1
2872800.0,317.58,224.99,92.59,29.16,0.5
2876400.0,1930.67,1705.9,224.77,11.64,0.1
2880000.0,4508.67,2760.37,1748.3,38.78,0.6
2883600.0,3583.66,2613.81,969.85,27.06,0.6
2887200.0,1649.15,1333.31,315.85,19.15,0.5
2890800.0,3151.26,1977.91,1173.35,37.23,0.6
2894400.0,2668.12,2339.43,328.69,12.32,0.9
2898000.0,4314.53,2498.59,1815.94,42.09,0.4
2901600.0,808.14,706.66,101.47,12.56,0.7
2905200.0,6162.59,2582.32,3580.28,58.1,0.6
2908800.0,2770.0,1111.34,1658.66,59.88,0.6
2912400.0,12567.37,6281.29,6286.07,50.02,0.4
2916000.0,2956.36,1697.36,1259.0,42.59,0.6
2919600.0,5259.41,917.71,4341.7,82.55,0.4
2923200.0,7816.0,3823.74,3992.26,51.08,0.4
2926800.0,2107.37,742.37,1365.0,64.77,0.1
2930400.0,3987.48,1466.55,2520.93,63.22,0.6
2934000.0,6933.77,2114.71,4819.06,69.5,0.5
2937600.0,5564.53,5052.5,512.03,9.2,0.6
2941200.0,5898.44,3788.93,2109.51,35.76,0.6
2944800.0,2484.34,1804.82,679.52,27.35,0.4
2948400.0,3240.85,2162.19,1078.66,33.28,0.8
2952000.0,1999.95,1464.11,535.84,26.79,0.6
2955600.0,5009.58,4016.28,993.3,19.83,0.5
2959200.0,5097.73,3490.99,1606.74,31.52,0.6
2962800.0,4159.75,1331.8,2827.96,67.98,0.4
2966400.0,2263.8,1566.09,697.7,30.82,0.6
2970000.0,2196.44,1644.54,551.89,25.13,0.4
2973600.0,3603.56,3344.06,259.5,7.2,0.5
2977200.0,2272.87,1428.89,843.98,37.13,0.4
2980800.0,815.51,377.03,438.48,53.77,0.6
2984400.0,4652.27,1927.25,2725.02,58.57,0.7
2988000.0,4940.91,3264.44,1676.47,33.93,0.6
2991600.0,3328.09,1879.51,1448.58,43.53,0.6
2995200.0,3905.47,1064.52,2840.95,72.74,0.6
2998800.0,6287.85,2561.74,3726.1,59.26,0.4
3002400.0,9382.83,895.33,8487.5,90.46,0.4
3006000.0,3513.84,1804.0,1709.85,48.66,0.6
3009600.0,5484.03,3362.63,2121.4,38.68,0.8
3013200.0,3169.24,1608.06,1561.19,49.26,0.4
3016800.0,4061.08,2528.83,1532.25,37.73,0.6
3020400.0,3338.27,2159.01,1179.26,35.33,0.6
3024000.0,4289.33,3962.19,327.14,7.63,0.6
3027600.0,5670.19,3726.77,1943.42,34.27,0.5
3031200.0,558.11,504.03,54.08,9.69,0.1
3034800.0,5960.9,2814.46,3146.44,52.78,0.5
3038400.0,2099.0,996.21,1102.79,52.54,0.6
3042000.0,4162.46,1842.96,2319.5,55.72,0.5
3045600.0,2987.07,1062.82,1924.25,64.42,0.6
3049200.0,1593.34,766.52,826.82,51.89,0.1
3052800.0,1096.49,972.72,123.77,11.29,0.5
3056400.0,5461.13,4208.62,1252.52,22.94,0.6
3060000.0,6195.34,1864.09,4331.25,69.91,0.5
3063600.0,1714.76,1391.72,323.03,18.84,0.7
3067200.0,7076.14,4528.26,2547.88,36.01,0.1
3070800.0,1220.62,801.98,418.65,34.3,0.6
3074400.0,1331.85,1163.55,168.3,12.64,0.6
3078000.0,2726.18,1717.09,1009.1,37.02,0.6
3081600.0,1708.01,504.41,1203.6,70.47,0.6
3085200.0,4985.57,874.45,4111.12,82.46,0.7
3088800.0,8305.04,3604.65,4700.39,56.6,0.4
3092400.0,7882.95,2490.77,5392.18,68.4,0.4
3096000.0,7008.55,3605.27,3403.28,48.56,0.6
3099600.0,1575.61,565.1,1010.51,64.13,0.7
3103200.0,4232.33,1253.13,2979.2,70.39,0.6
3106800.0,2885.05,1180.81,1704.24,59.07,0.4
3110400.0,3077.1,1258.95,1818.15,59.09,0.4
3114000.0,4353.92,2429.52,1924.41,44.2,0.6
3117600.0,325.03,121.32,203.71,62.68,0.1
3121200.0,4113.77,1593.37,2520.41,61.27,0.6
3124800.0,4930.51,1895.5,3035.01,61.56,0.1
3128400.0,8431.36,6037.62,2393.74,28.39,0.1
3132000.0,5587.36,4540.95,1046.41,18.73,0.7
3135600.0,8428.93,6970.3,1458.63,17.31,0.6
3139200.0,6172.27,5518.76,653.51,10.59,0.6
3142800.0,4459.5,3334.43,1125.07,25.23,0.4
3146400.0,2933.71,1100.5,1833.21,62.49,0.5
3150000.0,1496.32,831.07,665.25,44.46,0.1
3153600.0,3438.29,2004.23,1434.06,41.71,0.7
3157200.0,2728.29,1338.55,1389.74,50.94,0.4
3160800.0,2204.96,1102.77,1102.19,49.99,0.4
3164400.0,1857.78,750.06,1107.72,59.63,0.6
3168000.0,4799.15,1194.38,3604.77,75.11,0.4
3171600.0,5115.1,2447.34,2667.75,52.15,0.6
3175200.0,4606.11,1435.26,3170.85,68.84,0.5
3178800.0,3005.75,1061.94,1943.81,64.67,0.7
3182400.0,311.31,306.58,4.73,1.52,0.5
3186000.0,4152.28,2015.29,2136.99,51.47,0.4
3189600.0,2708.84,714.2,1994.64,73.63,0.6
3193200.0,4090.57,573.4,3517.17,85.98,0.4
3196800.0,2439.07,1313.18,1125.9,46.16,0.7
3200400.0,2370.11,1332.01,1038.1,43.8,0.5
3204000.0,533.51,47.22,486.29,91.15,0.4
3207600.0,471.68,331.18,140.5,29.79,0.5
3211200.0,3939.68,503.14,3436.55,87.23,0.5
3214800.0,1419.61,1244.6,175.01,12.33,0.6
3218400.0,4323.31,3426.66,896.64,20.74,0.5
3222000.0,4707.9,3181.63,1526.26,32.42,0.5
3225600.0,2966.15,792.98,2173.18,73.27,0.5
3229200.0,5050.63,2452.71,2597.92,51.44,0.5
3232800.0,3321.4,1635.86,1685.54,50.75,0.7
3236400.0,530.11,529.68,0.43,0.08,0.2
3240000.0,1357.99,485.18,872.81,64.27,0.2
3243600.0,3733.26,2224.99,1508.27,40.4,0.6
3247200.0,4247.61,1356.63,2890.98,68.06,0.9
3250800.0,3953.6,1994.59,1959.02,49.55,0.7
3254400.0,4503.44,1405.08,3098.36,68.8,0.6
3258000.0,6649.92,1366.78,5283.15,79.45,0.6
3261600.0,4256.75,1102.88,3153.87,74.09,0.4
3265200.0,3363.16,2029.54,1333.62,39.65,0.5
3268800.0,4876.96,2418.9,2458.06,50.4,0.4
3272400.0,2570.23,632.5,1937.73,75.39,0.4
3276000.0,3060.24,1037.9,2022.34,66.08,0.5
3279600.0,4976.47,2207.5,2768.96,55.64,0.6
3283200.0,4063.32,976.15,3087.17,75.98,0.5
3286800.0,2800.01,1232.04,1567.96,56.0,0.5
3290400.0,6673.23,5856.74,816.48,12.24,0.6
3294000.0,1756.95,993.92,763.03,43.43,0.5
3297600.0,885.63,139.94,745.69,84.2,0.7
3301200.0,2478.59,241.11,2237.48,90.27,0.5
3304800.0,3029.86,2565.76,464.1,15.32,0.4
3308400.0,2365.89,646.75,1719.13,72.66,0.5
3312000.0,2424.78,2245.94,178.84,7.38,0.1
3315600.0,3931.9,3278.16,653.74,16.63,0.1
3319200.0,4823.91,2825.14,1998.77,41.43,0.2
3322800.0,4326.72,4036.56,290.15,6.71,0.2
3326400.0,2811.74,1557.0,1254.73,44.62,0.6
3330000.0,1880.1,1762.35,117.75,6.26,0.9
3333600.0,6331.07,2281.36,4049.7,63.97,0.7
3337200.0,870.74,102.91,767.83,88.18,0.7
3340800.0,5803.76,1218.35,4585.41,79.01,0.4
3344400.0,4267.11,705.07,3562.05,83.48,0.5
3348000.0,12072.0,4237.71,7834.29,64.9,0.5
3351600.0,3536.87,574.57,2962.29,83.75,0.5
3355200.0,7505.12,2920.28,4584.84,61.09,0.5
3358800.0,3903.72,569.72,3333.99,85.41,0.5
3362400.0,5909.29,2075.16,3834.13,64.88,0.5
3366000.0,1077.92,227.47,850.45,78.9,0.6
3369600.0,2722.54,916.4,1806.14,66.34,0.6
3373200.0,1026.38,372.8,653.59,63.68,0.1
3376800.0,3453.77,1857.57,1596.19,46.22,0.6
3380400.0,2265.3,833.07,1432.23,63.22,0.4
3384000.0,2584.7,323.69,2261.01,87.48,0.4
3387600.0,29.17,27.91,1.26,4.33,0.1
3391200.0,4408.17,4330.38,77.79,1.76,0.4
3394800.0,7534.01,3145.08,4388.93,58.25,0.6
3398400.0,1719.41,1295.78,423.63,24.64,0.1
3402000.0,2330.91,1193.99,1136.92,48.78,0.7
3405600.0,1268.29,1113.81,154.48,12.18,0.5
3409200.0,2804.31,2107.8,696.52,24.84,0.4
3412800.0,1483.21,468.58,1014.63,68.41,0.5
3416400.0,4340.92,2268.37,2072.55,47.74,0.4
3420000.0,1416.86,271.28,1145.58,80.85,0.4
3423600.0,6351.15,2405.42,3945.73,62.13,0.6
3427200.0,573.59,211.22,362.37,63.18,0.8
3430800.0,12629.28,5045.31,7583.97,60.05,0.5
3434400.0,3926.36,1511.43,2414.94,61.51,0.5
3438000.0,3480.25,844.17,2636.08,75.74,0.6
3441600.0,5760.74,1374.64,4386.1,76.14,0.4
3445200.0,1804.4,822.73,981.68,54.4,0.1
3448800.0,6190.3,3476.54,2713.76,43.84,0.4
3452400.0,2258.09,1466.17,791.92,35.07,0.1
3456000.0,4534.71,1883.36,2651.35,58.47,0.4
3459600.0,2356.17,909.52,1446.64,61.4,0.7
3463200.0,63.52,51.77,11.75,18.5,0.6
3466800.0,2416.09,1510.07,906.01,37.5,0.6
3470400.0,4903.96,1661.65,3242.31,66.12,0.6
3474000.0,4658.36,3534.01,1124.35,24.14,0.6
3477600.0,4359.09,1194.06,3165.03,72.61,0.4
3481200.0,1551.03,1096.49,454.54,29.31,0.4
3484800.0,9433.9,4838.04,4595.86,48.72,0.4
3488400.0,5620.92,4908.89,712.03,12.67,0.1
3492000.0,1859.85,919.8,940.05,50.54,0.4
3495600.0,2571.29,1906.72,664.57,25.85,0.7
3499200.0,2222.19,1491.15,731.04,32.9,0.6
3502800.0,5164.83,3331.25,1833.58,35.5,0.6
3506400.0,3056.96,1390.69,1666.27,54.51,0.4
3510000.0,7875.03,2005.26,5869.77,74.54,0.6
3513600.0,1494.49,782.01,712.48,47.67,0.6
3517200.0,8262.34,3861.81,4400.53,53.26,0.4
3520800.0,4045.78,1507.81,2537.97,62.73,0.3
3524400.0,4344.66,860.16,3484.49,80.2,0.5
3528000.0,260.94,97.21,163.73,62.75,0.2
3531600.0,3781.72,1112.39,2669.33,70.58,0.4
3535200.0,847.31,389.61,457.69,54.02,0.3
3538800.0,5368.17,1572.57,3795.61,70.71,0.5
3542400.0,4823.45,2277.79,2545.66,52.78,0.3
3546000.0,3782.7,3039.48,743.22,19.65,0.6
3549600.0,1176.17,943.82,232.36,19.76,0.9
3553200.0,3740.84,2513.65,1227.19,32.81,0.1
3556800.0,1637.28,949.63,687.65,42.0,0.4
3560400.0,2936.34,1541.98,1394.36,47.49,0.4
